,meas_wm,wm_019,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
830,0.1,0.10884846357588462,19,N40-14-2,11,2,0.0,43.0,155.0,14.0,0.0153938040025899,1,1a,1,1
831,0.12,0.1172754414011144,19,N40-14-2,19,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
832,0.14,0.14606761563731616,19,N40-14-2,24,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
833,0.15,0.14957885639782853,19,N40-14-3,23,2,0.0,43.0,213.0,14.0,0.0153938040025899,1,1a,1,1
834,0.11,0.12359567477003672,19,N40-14-3,18,2,0.0,43.0,176.0,14.0,0.0153938040025899,1,1a,1,1
835,0.16,0.18398901585085012,19,N40-14-3,27,2,0.0,43.0,262.0,14.0,0.0153938040025899,1,1a,1,1
836,0.12,0.12710691553054915,19,N40-14-3,15,2,0.0,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
837,0.14,0.1523878490062385,19,N40-14-3,21,2,0.0,43.0,217.00000000000003,14.0,0.0153938040025899,1,1a,1,1
838,0.17,0.17134854911300545,19,N40-14-3,24,2,0.0,43.0,244.0,14.0,0.0153938040025899,1,1a,1,1
839,0.12,0.13483164520367644,19,N40-14-3,19,2,0.0,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
840,0.13,0.1369383896599839,19,N40-14-3,16,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
841,0.1,0.1067417191195772,19,N40-14-3,6,2,0.0,43.0,152.0,14.0,0.0153938040025899,1,1a,1,1
842,0.15,0.170646300960903,19,N40-14-3,26,2,0.0,43.0,243.0,14.0,0.0153938040025899,1,1a,1,1
843,0.13,0.14255637487680373,19,N40-14-3,20,2,0.0,43.0,203.0,14.0,0.0153938040025899,1,1a,1,1
844,0.11,0.12570241922634418,19,N40-14-3,11,2,0.0,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
845,0.13,0.13483164520367644,19,N40-14-3,12,2,0.0,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
846,0.11,0.11797768955321689,19,N40-14-3,14,2,0.0,43.0,168.0,14.0,0.0153938040025899,1,1a,1,1
847,0.2,0.2868683701338637,19,N40-14-3,28,2,0.0,43.0,301.0,14.0,0.0153938040025899,2,1a,1,1
848,0.11,0.11938218585742184,19,N40-14-3,10,2,0.0,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
849,0.09,0.10744396727167965,19,N40-14-3,9,2,0.0,43.0,153.0,14.0,0.0153938040025899,1,1a,1,1
850,0.1,0.12280958845867385,19,N40-20-1,36,2,0.0,40.0,156.0,20.0,0.0314159265358979,2,1a,1,1
851,0.14,0.17161852746148012,19,N40-20-1,40,2,0.0,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
852,0.1,0.12359682941033202,19,N40-20-1,38,2,0.0,40.0,157.0,20.0,0.0314159265358979,2,1a,1,1
853,0.12,0.1487885398633933,19,N40-20-1,39,2,0.0,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
854,0.1,0.12359682941033202,19,N40-20-2,30,2,0.0,40.0,157.0,20.0,0.0314159265358979,2,1a,1,1
855,0.16,0.17161852746148012,19,N40-20-2,32,2,0.0,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
856,0.13,0.14800129891173514,19,N40-20-2,31,2,0.0,40.0,188.0,20.0,0.0314159265358979,2,1a,1,1
857,0.14,0.16295887699324027,19,N40-20-3,32,2,0.0,40.0,207.0,20.0,0.0314159265358979,2,1a,1,1
858,0.12,0.15036302176670963,19,N40-20-3,31,2,0.0,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
859,0.15,0.17161852746148012,19,N40-20-3,33,2,0.0,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
860,0.1,0.12517131131364834,19,N40-20-3,30,2,0.0,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
861,0.12,0.14606761563731616,19,N42-14-1,22,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
862,0.16,0.18750025661136252,19,N42-14-1,27,2,0.0,43.0,267.0,14.0,0.0153938040025899,1,1a,1,1
863,0.16,0.1825845195466452,19,N42-14-1,26,2,0.0,43.0,260.0,14.0,0.0153938040025899,1,1a,1,1
864,0.13,0.15800583422305833,19,N42-14-1,25,2,0.0,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
865,0.12,0.1432586230289062,19,N42-14-1,24,2,0.0,43.0,204.0,14.0,0.0153938040025899,1,1a,1,1
866,0.09,0.1369383896599839,19,N42-14-1,9,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
867,0.11,0.14606761563731616,19,N42-14-1,20,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
868,0.21,0.22823064943330645,19,N42-14-1,29,2,0.0,43.0,325.0,14.0,0.0153938040025899,1,1a,1,1
869,0.18,0.2008429715013097,19,N42-14-1,28,2,0.0,43.0,286.0,14.0,0.0153938040025899,1,1a,1,1
870,0.12,0.1369383896599839,19,N42-14-1,18,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
871,0.12,0.1404496304204963,19,N42-14-2,18,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
872,0.14,0.1601125786793658,19,N42-14-2,23,2,0.0,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
873,0.13,0.13974738226839378,19,N42-14-2,12,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
874,0.12,0.13974738226839378,19,N42-14-2,15,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
875,0.12,0.1404496304204963,19,N42-14-2,21,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
876,0.16,0.1811800232424402,19,N42-14-2,26,2,0.0,43.0,258.0,14.0,0.0153938040025899,1,1a,1,1
877,0.13,0.1474721119415211,19,N42-14-2,22,2,0.0,43.0,210.0,14.0,0.0153938040025899,1,1a,1,1
878,0.2,0.20646095671812956,19,N42-14-2,27,2,0.0,43.0,294.0,14.0,0.0153938040025899,1,1a,1,1
879,0.15,0.17205079726510797,19,N42-14-2,25,2,0.0,43.0,245.0,14.0,0.0153938040025899,1,1a,1,1
880,0.19,0.19592723443659232,19,N42-14-3,28,2,0.0,43.0,279.0,14.0,0.0153938040025899,1,1a,1,1
881,0.13,0.16081482683146825,19,N42-14-3,24,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
882,0.2,0.20786545302233453,19,N42-14-3,29,2,0.0,43.0,296.0,14.0,0.0153938040025899,1,1a,1,1
883,0.19,0.19522498628448984,19,N42-14-3,26,2,0.0,43.0,278.0,14.0,0.0153938040025899,1,1a,1,1
884,0.1,0.13834288596418884,19,N42-14-3,22,2,0.0,43.0,197.0,14.0,0.0153938040025899,1,1a,1,1
885,0.17,0.18398901585085012,19,N42-14-3,25,2,0.0,43.0,262.0,14.0,0.0153938040025899,1,1a,1,1
886,0.12,0.14957885639782853,19,N42-14-3,23,2,0.0,43.0,213.0,14.0,0.0153938040025899,1,1a,1,1
887,0.12,0.16925680460650563,19,N42-20-1,33,2,0.0,40.0,215.00000000000003,20.0,0.0314159265358979,2,1a,1,1
888,0.1,0.09223149254689877,19,N42-20-1,30,2,0.0,40.0,159.0,20.0,0.0314159265358979,1,1a,1,1
889,0.09,0.08817098658571454,19,N42-20-1,29,2,0.0,40.0,152.0,20.0,0.0314159265358979,1,1a,1,1
890,0.12,0.15036302176670963,19,N42-20-1,31,2,0.0,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
891,0.12,0.16295887699324027,19,N42-20-1,32,2,0.0,40.0,207.0,20.0,0.0314159265358979,2,1a,1,1
892,0.12,0.17555473221977094,19,N42-20-1,34,2,0.0,40.0,223.0,20.0,0.0314159265358979,2,1a,1,1
893,0.14,0.17555473221977094,19,N42-20-2,30,2,0.0,40.0,223.0,20.0,0.0314159265358979,2,1a,1,1
894,0.08,0.09281156482706795,19,N42-20-2,28,2,0.0,40.0,160.0,20.0,0.0314159265358979,1,1a,1,1
895,0.11,0.15036302176670963,19,N42-20-2,29,2,0.0,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
896,0.11,0.1511502627183678,19,N42-20-3,34,2,0.0,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
897,0.11,0.09745214306842134,19,N42-20-3,29,2,0.0,40.0,168.0,20.0,0.0314159265358979,1,1a,1,1
898,0.11,0.15036302176670963,19,N42-20-3,32,2,0.0,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
899,0.13,0.17319300936479645,19,N42-20-3,35,2,0.0,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
900,0.11,0.09281156482706795,19,N42-20-3,27,2,0.0,40.0,160.0,20.0,0.0314159265358979,1,1a,1,1
901,0.11,0.10673329955112813,19,N42-20-3,33,2,0.0,40.0,184.0,20.0,0.0314159265358979,1,1a,1,1
902,0.12,0.10209272130977474,19,N42-20-3,30,2,0.0,40.0,176.0,20.0,0.0314159265358979,1,1a,1,1
903,0.08,0.11165745618429455,19,S20-14-2,15,2,0.0,43.0,159.0,14.0,0.0153938040025899,1,1a,1,1
904,0.09,0.11165745618429455,19,S20-14-2,19,2,0.0,43.0,159.0,14.0,0.0153938040025899,1,1a,1,1
905,0.19,0.2563707360996988,19,S20-14-2,27,2,0.0,43.0,269.0,14.0,0.0153938040025899,2,1a,1,1
906,0.11,0.13412939705157395,19,S20-14-2,25,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
907,0.09,0.13412939705157395,19,S20-14-2,22,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
908,0.1,0.12289342661793423,19,S20-14-2,20,2,0.0,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
909,0.23,0.29544582970597255,19,S20-14-2,28,2,0.0,43.0,310.0,14.0,0.0153938040025899,2,1a,1,1
910,0.08,0.10744396727167965,19,S20-14-2,12,2,0.0,43.0,153.0,14.0,0.0153938040025899,1,1a,1,1
911,0.15,0.16081482683146825,19,S20-14-2,26,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
912,0.11,0.12289342661793423,19,S20-14-2,24,2,0.0,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
913,0.07,0.12148893031372929,19,S20-14-2,17,2,0.0,43.0,173.0,14.0,0.0153938040025899,1,1a,1,1
914,0.11,0.14327785320178615,19,S20-20-1,33,2,0.0,40.0,182.0,20.0,0.0314159265358979,2,1a,1,1
915,0.14,0.17319300936479645,19,S20-20-1,34,2,0.0,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
916,0.15,0.17555473221977094,19,S20-20-2,27,2,0.0,40.0,223.0,20.0,0.0314159265358979,2,1a,1,1
917,0.12,0.14563957605676064,19,S20-20-2,26,2,0.0,40.0,185.0,20.0,0.0314159265358979,2,1a,1,1
918,0.14,0.17977552693823523,19,S22-14-1,32,2,0.0,43.0,256.0,14.0,0.0153938040025899,1,1a,1,1
919,0.1,0.15519684161464842,19,S22-14-1,26,2,0.0,43.0,221.00000000000003,14.0,0.0153938040025899,1,1a,1,1
920,0.1,0.14466311933311118,19,S22-14-1,24,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
921,0.2,0.22893289758540897,19,S22-14-1,34,2,0.0,43.0,326.0,14.0,0.0153938040025899,1,1a,1,1
922,0.11,0.151685600854136,19,S22-14-1,28,2,0.0,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
923,0.17,0.20224746780551467,19,S22-14-1,33,2,0.0,43.0,288.0,14.0,0.0153938040025899,1,1a,1,1
924,0.11,0.15519684161464842,19,S22-14-1,25,2,0.0,43.0,221.00000000000003,14.0,0.0153938040025899,1,1a,1,1
925,0.13,0.1671350602003906,19,S22-14-1,31,2,0.0,43.0,238.00000000000003,14.0,0.0153938040025899,1,1a,1,1
926,0.11,0.14466311933311118,19,S22-14-1,30,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
927,0.1,0.14466311933311118,19,S22-14-1,21,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
928,0.14,0.18820250476346503,19,S22-14-2,29,2,0.0,43.0,268.0,14.0,0.0153938040025899,1,1a,1,1
929,0.16,0.20716320487023207,19,S22-14-2,30,2,0.0,43.0,295.0,14.0,0.0153938040025899,1,1a,1,1
930,0.1,0.1523878490062385,19,S22-14-2,25,2,0.0,43.0,217.00000000000003,14.0,0.0153938040025899,1,1a,1,1
931,0.09,0.14185412672470124,19,S22-14-2,13,2,0.0,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
932,0.09,0.14115187857259875,19,S22-14-2,9,2,0.0,43.0,201.0,14.0,0.0153938040025899,1,1a,1,1
933,0.08,0.14887660824572604,19,S22-14-2,22,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
934,0.13,0.16783730835249305,19,S22-14-2,28,2,0.0,43.0,239.0,14.0,0.0153938040025899,1,1a,1,1
935,0.19,0.23384863465012634,19,S22-14-2,31,2,0.0,43.0,333.0,14.0,0.0153938040025899,1,1a,1,1
936,0.11,0.15941033052726328,19,S22-14-2,26,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
937,0.18,0.23244413834592137,19,S22-14-2,33,2,0.0,43.0,331.0,14.0,0.0153938040025899,1,1a,1,1
938,0.09,0.14676986378941861,19,S22-14-2,17,2,0.0,43.0,209.0,14.0,0.0153938040025899,1,1a,1,1
939,0.16,0.21559018269546176,19,S22-14-3,29,2,0.0,43.0,307.0,14.0,0.0153938040025899,1,1a,1,1
940,0.13,0.15870808237516082,19,S22-14-3,27,2,0.0,43.0,226.0,14.0,0.0153938040025899,1,1a,1,1
941,0.14,0.16292157128777568,19,S22-14-3,25,2,0.0,43.0,232.0,14.0,0.0153938040025899,1,1a,1,1
942,0.16,0.18820250476346503,19,S22-14-3,30,2,0.0,43.0,268.0,14.0,0.0153938040025899,1,1a,1,1
943,0.13,0.14536536748521364,19,S22-14-3,16,2,0.0,43.0,207.0,14.0,0.0153938040025899,1,1a,1,1
944,0.13,0.15098335270203353,19,S22-14-3,24,2,0.0,43.0,215.00000000000003,14.0,0.0153938040025899,1,1a,1,1
945,0.19,0.24016886801904866,19,S22-14-3,35,2,0.0,43.0,342.0,14.0,0.0153938040025899,1,1a,1,1
946,0.18,0.21699467899966673,19,S22-14-3,34,2,0.0,43.0,309.0,14.0,0.0153938040025899,1,1a,1,1
947,0.13,0.151685600854136,19,S22-14-3,20,2,0.0,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
948,0.18,0.21559018269546176,19,S22-14-3,31,2,0.0,43.0,307.0,14.0,0.0153938040025899,1,1a,1,1
949,0.19,0.2310396420417164,19,S22-14-3,32,2,0.0,43.0,329.0,14.0,0.0153938040025899,1,1a,1,1
950,0.09,0.0916514202667296,19,S22-20-1,30,2,0.0,40.0,158.0,20.0,0.0314159265358979,1,1a,1,1
951,0.09,0.0870108420253762,19,S22-20-1,32,2,0.0,40.0,150.0,20.0,0.0314159265358979,1,1a,1,1
952,0.11,0.10847351639163567,19,S22-20-1,34,2,0.0,40.0,187.0,20.0,0.0314159265358979,1,1a,1,1
953,0.14,0.17634197317142913,19,S22-20-1,35,2,0.0,40.0,224.00000000000003,20.0,0.0314159265358979,2,1a,1,1
954,0.09,0.09629199850808298,19,S22-20-1,33,2,0.0,40.0,166.0,20.0,0.0314159265358979,1,1a,1,1
955,0.08,0.09049127570639123,19,S22-20-2,29,2,0.0,40.0,156.0,20.0,0.0314159265358979,1,1a,1,1
956,0.1,0.1078934441114665,19,S22-20-2,30,2,0.0,40.0,186.0,20.0,0.0314159265358979,1,1a,1,1
957,0.12,0.17476749126811275,19,S22-20-2,31,2,0.0,40.0,222.0,20.0,0.0314159265358979,2,1a,1,1
958,0.12,0.14957578081505146,19,S22-20-3,29,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
959,0.16,0.1779164550747454,19,S22-20-3,30,2,0.0,40.0,226.0,20.0,0.0314159265358979,2,1a,1,1
960,0.09,0.08759091430554537,19,S22-20-3,28,2,0.0,40.0,151.0,20.0,0.0314159265358979,1,1a,1,1
961,0.09,0.13412939705157395,19,S30-14-1,26,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
962,0.08,0.13412939705157395,19,S30-14-1,22,2,0.0,43.0,191.0,14.0,0.0153938040025899,1,1a,1,1
963,0.08,0.11938218585742184,19,S30-14-1,28,2,0.0,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
964,0.1,0.14536536748521364,19,S30-14-1,30,2,0.0,43.0,207.0,14.0,0.0153938040025899,1,1a,1,1
965,0.06,0.1369383896599839,19,S30-14-1,19,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
966,0.19,0.3154599020408933,19,S30-14-1,34,2,0.0,43.0,331.0,14.0,0.0153938040025899,2,1a,1,1
967,0.1,0.13764063781208635,19,S30-14-1,29,2,0.0,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
968,0.09,0.1404496304204963,19,S30-14-1,23,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
969,0.13,0.17626428617772286,19,S30-14-1,32,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
970,0.1,0.14606761563731616,19,S30-14-1,27,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
971,0.11,0.15941033052726328,19,S30-14-1,31,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
972,0.16,0.20154521965341216,19,S30-14-1,33,2,0.0,43.0,287.0,14.0,0.0153938040025899,1,1a,1,1
973,0.07,0.1242979229221392,19,S30-14-1,17,2,0.0,43.0,177.0,14.0,0.0153938040025899,1,1a,1,1
974,0.08,0.11797768955321689,19,S30-14-2,15,2,0.0,43.0,168.0,14.0,0.0153938040025899,1,1a,1,1
975,0.09,0.1299159081389591,19,S30-14-2,20,2,0.0,43.0,185.0,14.0,0.0153938040025899,1,1a,1,1
976,0.09,0.15028110454993104,19,S30-14-2,23,2,0.0,43.0,214.0,14.0,0.0153938040025899,1,1a,1,1
977,0.14,0.1741575417214154,19,S30-14-2,31,2,0.0,43.0,248.0,14.0,0.0153938040025899,1,1a,1,1
978,0.14,0.17556203802562037,19,S30-14-2,34,2,0.0,43.0,250.0,14.0,0.0153938040025899,1,1a,1,1
979,0.05,0.12008443400952433,19,S30-14-2,12,2,0.0,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
980,0.2,0.313553799913758,19,S30-14-2,36,2,0.0,43.0,329.0,14.0,0.0153938040025899,2,1a,1,1
981,0.11,0.14817436009362359,19,S30-14-2,26,2,0.0,43.0,211.0,14.0,0.0153938040025899,1,1a,1,1
982,0.09,0.1172754414011144,19,S30-14-2,24,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
983,0.13,0.15449459346254593,19,S30-14-2,30,2,0.0,43.0,220.0,14.0,0.0153938040025899,1,1a,1,1
984,0.17,0.20575870856602707,19,S30-14-2,35,2,0.0,43.0,293.0,14.0,0.0153938040025899,1,1a,1,1
985,0.12,0.16151707498357074,19,S30-14-2,27,2,0.0,43.0,230.0,14.0,0.0153938040025899,1,1a,1,1
986,0.1,0.13974738226839378,19,S30-14-2,21,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
987,0.1,0.1299159081389591,19,S30-14-2,25,2,0.0,43.0,185.0,14.0,0.0153938040025899,1,1a,1,1
988,0.09,0.12780916368265163,19,S30-14-2,16,2,0.0,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
989,0.09,0.11797768955321689,19,S30-14-2,19,2,0.0,43.0,168.0,14.0,0.0153938040025899,1,1a,1,1
990,0.12,0.14185412672470124,19,S30-14-2,29,2,0.0,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
991,0.07,0.1369383896599839,19,S30-14-3,17,2,0.0,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
992,0.08,0.12570241922634418,19,S30-14-3,15,2,0.0,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
993,0.08,0.1172754414011144,19,S30-14-3,19,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
994,0.11,0.14466311933311118,19,S30-14-3,22,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
995,0.09,0.14606761563731616,19,S30-14-3,24,2,0.0,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
996,0.1,0.13553389335577892,19,S30-14-3,21,2,0.0,43.0,193.0,14.0,0.0153938040025899,1,1a,1,1
997,0.16,0.1853935121550551,19,S30-14-3,33,2,0.0,43.0,264.0,14.0,0.0153938040025899,1,1a,1,1
998,0.13,0.13974738226839378,19,S30-14-3,31,2,0.0,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
999,0.13,0.16081482683146825,19,S30-14-3,28,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
1000,0.15,0.17626428617772286,19,S30-14-3,32,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1001,0.13,0.1404496304204963,19,S30-14-3,30,2,0.0,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
1002,0.1,0.12710691553054915,19,S30-14-3,26,2,0.0,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
1003,0.09,0.12780916368265163,19,S30-14-3,20,2,0.0,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
1004,0.07,0.1172754414011144,19,S30-14-3,14,2,0.0,43.0,167.0,14.0,0.0153938040025899,1,1a,1,1
1005,0.12,0.14466311933311118,19,S30-14-3,27,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
1006,0.23,0.32594346374013744,19,S30-14-3,35,2,0.0,43.0,342.0,14.0,0.0153938040025899,2,1a,1,1
1007,0.19,0.21418568639125685,19,S30-14-3,34,2,0.0,43.0,305.0,14.0,0.0153938040025899,1,1a,1,1
1008,0.14,0.18500162363966893,19,S30-20-1,32,2,0.0,40.0,235.0,20.0,0.0314159265358979,2,1a,1,1
1009,0.15,0.16610784079987295,19,S30-20-1,31,2,0.0,40.0,211.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1010,0.14,0.17083128650982193,19,S30-20-1,33,2,0.0,40.0,217.0,20.0,0.0314159265358979,2,1a,1,1
1011,0.11,0.13383096178188816,19,S30-20-1,30,2,0.0,40.0,170.0,20.0,0.0314159265358979,2,1a,1,1
1012,0.16,0.1794909369780618,19,S30-20-2,35,2,0.0,40.0,228.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1013,0.09,0.08991120342622208,19,S30-20-2,33,2,0.0,40.0,155.0,20.0,0.0314159265358979,1,1a,1,1
1014,0.13,0.14957578081505146,19,S30-20-2,34,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1015,0.07,0.08759091430554537,19,S30-20-3,35,2,0.0,40.0,151.0,20.0,0.0314159265358979,1,1a,1,1
1016,0.1,0.14957578081505146,19,S30-20-3,36,2,0.0,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1017,0.12,0.18027817792971992,19,S30-20-3,37,2,0.0,40.0,229.0,20.0,0.0314159265358979,2,1a,1,1
1018,0.1,0.16221932313567322,19,S32-14-1,16,2,0.0,43.0,231.0,14.0,0.0153938040025899,1,1a,1,1
1019,0.11,0.16221932313567322,19,S32-14-1,20,2,0.0,43.0,231.0,14.0,0.0153938040025899,1,1a,1,1
1020,0.09,0.14887660824572604,19,S32-14-1,11,2,0.0,43.0,212.0,14.0,0.0153938040025899,1,1a,1,1
1021,0.19,0.23384863465012634,19,S32-14-1,29,2,0.0,43.0,333.0,14.0,0.0153938040025899,1,1a,1,1
1022,0.18,0.2092699493265395,19,S32-14-1,28,2,0.0,43.0,298.0,14.0,0.0153938040025899,1,1a,1,1
1023,0.14,0.18960700106767,19,S32-14-1,22,2,0.0,43.0,270.0,14.0,0.0153938040025899,1,1a,1,1
1024,0.19,0.2268261531291015,19,S32-14-1,26,2,0.0,43.0,323.0,14.0,0.0153938040025899,1,1a,1,1
1025,0.15,0.19522498628448984,19,S32-14-1,25,2,0.0,43.0,278.0,14.0,0.0153938040025899,1,1a,1,1
1026,0.1,0.15309009715834096,19,S32-14-1,15,2,0.0,43.0,218.0,14.0,0.0153938040025899,1,1a,1,1
1027,0.12,0.15730358607095585,19,S32-14-1,24,2,0.0,43.0,224.0,14.0,0.0153938040025899,1,1a,1,1
1028,0.11,0.170646300960903,19,S32-14-1,17,2,0.0,43.0,243.0,14.0,0.0153938040025899,1,1a,1,1
1029,0.13,0.17977552693823523,19,S32-14-1,21,2,0.0,43.0,256.0,14.0,0.0153938040025899,1,1a,1,1
1030,0.08,0.15941033052726328,19,S32-14-2,15,2,0.0,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
1031,0.11,0.15800583422305833,19,S32-14-2,14,2,0.0,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
1032,0.1,0.14466311933311118,19,S32-14-2,17,2,0.0,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
1033,0.13,0.17626428617772286,19,S32-14-2,20,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1034,0.11,0.15800583422305833,19,S32-14-2,23,2,0.0,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
1035,0.09,0.14396087118100873,19,S32-14-2,13,2,0.0,43.0,205.0,14.0,0.0153938040025899,1,1a,1,1
1036,0.11,0.15730358607095585,19,S32-14-2,18,2,0.0,43.0,224.0,14.0,0.0153938040025899,1,1a,1,1
1037,0.22,0.22612390497699902,19,S32-14-2,32,2,0.0,43.0,322.0,14.0,0.0153938040025899,1,1a,1,1
1038,0.12,0.17626428617772286,19,S32-14-2,24,2,0.0,43.0,251.0,14.0,0.0153938040025899,1,1a,1,1
1039,0.15,0.19382048998028487,19,S32-14-2,28,2,0.0,43.0,276.0,14.0,0.0153938040025899,1,1a,1,1
1040,0.13,0.18047777509033772,19,S32-14-2,27,2,0.0,43.0,257.0,14.0,0.0153938040025899,1,1a,1,1
1041,0.23,0.23174189019381886,19,S32-14-2,30,2,0.0,43.0,330.0,14.0,0.0153938040025899,1,1a,1,1
1042,0.11,0.16432606759198065,19,S32-14-2,19,2,0.0,43.0,234.0,14.0,0.0153938040025899,1,1a,1,1
1043,0.19,0.2148879345433593,19,S32-14-2,29,2,0.0,43.0,306.0,14.0,0.0153938040025899,1,1a,1,1
1044,0.16,0.20224746780551467,19,S32-14-3,31,2,0.0,43.0,288.0,14.0,0.0153938040025899,1,1a,1,1
1045,0.11,0.16502831574408314,19,S32-14-3,22,2,0.0,43.0,235.0,14.0,0.0153938040025899,1,1a,1,1
1046,0.19,0.23033739388961394,19,S32-14-3,32,2,0.0,43.0,328.0,14.0,0.0153938040025899,1,1a,1,1
1047,0.11,0.16081482683146825,19,S32-14-3,26,2,0.0,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
1048,0.1,0.14817436009362359,19,S32-14-3,20,2,0.0,43.0,211.0,14.0,0.0153938040025899,1,1a,1,1
1049,0.14,0.16924180465669802,19,S32-14-3,30,2,0.0,43.0,241.0,14.0,0.0153938040025899,1,1a,1,1
1050,0.1,0.1474721119415211,19,S32-14-3,16,2,0.0,43.0,210.0,14.0,0.0153938040025899,1,1a,1,1
1051,0.1,0.1734552935693129,19,S32-14-3,24,2,0.0,43.0,247.0,14.0,0.0153938040025899,1,1a,1,1
1052,0.15,0.1973317307407973,19,S32-14-3,28,2,0.0,43.0,281.0,14.0,0.0153938040025899,1,1a,1,1
