,meas_wmax,wmax_001b,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
440,0.225,0.24349588347055098,19,N20-10-1,11,2,0.7957152499130394,45.0,267.0,10.0,0.0078539816339744,1,1a,1,1
441,0.292,0.27541481950601643,19,N20-10-1,17,2,0.9000224924110034,45.0,302.0,10.0,0.0078539816339744,1,1a,1,1
442,0.249,0.2498796706776441,19,N20-10-2,4,2,0.8165766984126321,45.0,274.0,10.0,0.0078539816339744,1,1a,1,1
443,0.249,0.24805573147561746,19,N20-10-2,13,2,0.8106162845556057,45.0,272.0,10.0,0.0078539816339744,1,1a,1,1
444,0.212,0.2672070930968968,19,N20-10-2,18,2,0.8732006300543841,45.0,293.0,10.0,0.0078539816339744,1,1a,1,1
445,0.282,0.29912602913236225,19,N20-10-2,16,2,0.9775078725523482,45.0,328.0,10.0,0.0078539816339744,1,1a,1,1
446,0.225,0.24714376187460416,19,N20-10-2,10,2,0.8076360776270923,45.0,271.0,10.0,0.0078539816339744,1,1a,1,1
447,0.212,0.26629512349588347,19,N20-10-2,11,2,0.8702204231258707,45.0,292.0,10.0,0.0078539816339744,1,1a,1,1
448,0.282,0.29912602913236225,19,N20-10-2,19,2,0.9775078725523482,45.0,328.0,10.0,0.0078539816339744,1,1a,1,1
449,0.209,0.29183027232425585,19,N20-10-2,15,2,0.953666217124242,45.0,320.0,10.0,0.0078539816339744,1,1a,1,1
450,0.225,0.2453198226725776,19,N20-10-2,7,2,0.8016756637700659,45.0,269.0,10.0,0.0078539816339744,1,1a,1,1
451,0.197,0.2206966434452185,19,N20-10-2,6,2,0.721210076700208,45.0,242.0,10.0,0.0078539816339744,1,1a,1,1
452,0.212,0.2672070930968968,19,N20-10-2,14,2,0.8732006300543841,45.0,293.0,10.0,0.0078539816339744,1,1a,1,1
453,0.197,0.2206966434452185,19,N20-10-2,9,2,0.721210076700208,45.0,242.0,10.0,0.0078539816339744,1,1a,1,1
454,0.197,0.2188727042431919,19,N20-10-2,12,2,0.7152496628431815,45.0,240.0,10.0,0.0078539816339744,1,1a,1,1
455,0.249,0.24805573147561746,19,N20-10-2,17,2,0.8106162845556057,45.0,272.0,10.0,0.0078539816339744,1,1a,1,1
456,0.292,0.27267891070297656,19,N20-10-3,13,2,0.8910818716254636,45.0,299.0,10.0,0.0078539816339744,1,1a,1,1
457,0.249,0.2498796706776441,19,N20-10-3,9,2,0.8165766984126321,45.0,274.0,10.0,0.0078539816339744,1,1a,1,1
458,0.262,0.2781507283090564,19,N20-10-3,14,2,0.9089631131965432,45.0,305.0,10.0,0.0078539816339744,1,1a,1,1
459,0.305,0.31371754274857505,19,N20-10-3,19,2,1.02519118340856,45.0,344.0,10.0,0.0078539816339744,1,1a,1,1
460,0.282,0.3027739075364154,19,N20-10-3,18,2,0.9894287002664012,45.0,332.0,10.0,0.0078539816339744,1,1a,1,1
461,0.154,0.2279924002533249,19,N20-10-3,11,2,0.745051732128314,45.0,250.00000000000003,10.0,0.0078539816339744,1,1a,1,1
462,0.249,0.2498796706776441,19,N20-10-3,16,2,0.8165766984126321,45.0,274.0,10.0,0.0078539816339744,1,1a,1,1
463,0.154,0.2270804306523116,19,N20-10-3,7,2,0.7420715251998008,45.0,249.0,10.0,0.0078539816339744,1,1a,1,1
464,0.262,0.27997466751108296,19,N20-10-3,17,2,0.9149235270535696,45.0,307.0,10.0,0.0078539816339744,1,1a,1,1
465,0.154,0.2243445218492717,19,N20-10-3,15,2,0.7331309044142611,45.0,246.0,10.0,0.0078539816339744,1,1a,1,1
466,0.249,0.24896770107663077,19,N20-10-3,12,2,0.8135964914841189,45.0,273.0,10.0,0.0078539816339744,1,1a,1,1
467,0.249,0.2498796706776441,19,N20-10-3,8,2,0.8165766984126321,45.0,274.0,10.0,0.0078539816339744,1,1a,1,1
468,0.154,0.2270804306523116,19,N20-10-3,4,2,0.7420715251998008,45.0,249.0,10.0,0.0078539816339744,1,1a,1,1
469,0.292,0.2772387587080431,19,N20-10-3,20,2,0.9059829062680298,45.0,304.0,10.0,0.0078539816339744,1,1a,1,1
470,0.305,0.31371754274857505,19,N20-10-3,21,2,1.02519118340856,45.0,344.0,10.0,0.0078539816339744,1,1a,1,1
471,0.138,0.2086682253701921,19,N20-14-1,16,2,0.8998532007599791,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
472,0.148,0.2217099894558291,19,N20-14-1,23,2,0.9560940258074778,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
473,0.138,0.2086682253701921,19,N20-14-1,17,2,0.8998532007599791,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
474,0.165,0.25431439966992164,19,N20-14-1,25,2,1.0966960884262245,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
475,0.138,0.2086682253701921,19,N20-14-1,22,2,0.8998532007599791,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
476,0.138,0.20997240177875579,19,N20-14-1,20,2,0.905477283264729,43.0,161.0,14.0,0.0153938040025899,1,1a,1,1
477,0.232,0.33908586622656217,19,N20-14-1,30,2,1.462261451234966,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
478,0.335,0.44626348572916513,19,N20-14-1,31,2,1.765961906491459,43.0,314.0,14.0,0.0153938040025899,2,1a,1,1
479,0.203,0.29604804474396,19,N20-14-1,29,2,1.2766667285782205,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
480,0.138,0.2086682253701921,19,N20-14-1,12,2,0.8998532007599791,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
481,0.165,0.2556185760784853,19,N20-14-1,28,2,1.1023201709309742,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
482,0.165,0.25431439966992164,19,N20-14-1,26,2,1.0966960884262245,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
483,0.138,0.20997240177875579,19,N20-14-1,19,2,0.905477283264729,43.0,161.0,14.0,0.0153938040025899,1,1a,1,1
484,0.149,0.23866428276715723,19,N20-14-1,24,2,1.0292070983692263,43.0,183.0,14.0,0.0153938040025899,1,1a,1,1
485,0.148,0.2243183422729565,19,N20-14-1,27,2,0.9673421908169776,43.0,172.0,14.0,0.0153938040025899,1,1a,1,1
486,0.138,0.2086682253701921,19,N20-14-1,13,2,0.8998532007599791,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
487,0.149,0.2347517535414661,19,N20-14-2,23,2,1.0123348508549763,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
488,0.148,0.2217099894558291,19,N20-14-2,20,2,0.9560940258074778,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
489,0.203,0.2973522211525237,19,N20-14-2,33,2,1.2822908110829705,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
490,0.117,0.204755696144501,19,N20-14-2,18,2,0.8829809532457294,43.0,157.0,14.0,0.0153938040025899,1,1a,1,1
491,0.187,0.2634436345298675,19,N20-14-2,31,2,1.1360646659594735,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
492,0.149,0.2347517535414661,19,N20-14-2,26,2,1.0123348508549763,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
493,0.11,0.28561463347545046,19,N20-14-2,30,2,1.2316740685402214,43.0,219.00000000000003,14.0,0.0153938040025899,1,1a,1,1
494,0.148,0.2217099894558291,19,N20-14-2,25,2,0.9560940258074778,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
495,0.206,0.3064814560124697,19,N20-14-2,32,2,1.3216593886162191,43.0,235.0,14.0,0.0153938040025899,2,1a,1,1
496,0.206,0.3038731031953422,19,N20-14-2,34,2,1.3104112236067196,43.0,233.0,14.0,0.0153938040025899,2,1a,1,1
497,0.138,0.21258075459588321,19,N20-14-2,24,2,0.9167254482742287,43.0,163.0,14.0,0.0153938040025899,1,1a,1,1
498,0.276,0.4136590755150726,19,N20-14-2,36,2,1.681600668920211,43.0,299.0,14.0,0.0153938040025899,2,1a,1,1
499,0.117,0.204755696144501,19,N20-14-2,16,2,0.8829809532457294,43.0,157.0,14.0,0.0153938040025899,1,1a,1,1
500,0.117,0.204755696144501,19,N20-14-2,15,2,0.8829809532457294,43.0,157.0,14.0,0.0153938040025899,1,1a,1,1
501,0.232,0.33908586622656217,19,N20-14-2,35,2,1.462261451234966,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
502,0.148,0.2217099894558291,19,N20-14-2,19,2,0.9560940258074778,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
503,0.117,0.19953899051024618,19,N20-14-2,14,2,0.8604846232267299,43.0,153.0,14.0,0.0153938040025899,1,1a,1,1
504,0.181,0.2712686929812497,19,N20-14-2,28,2,1.1698091609879728,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
505,0.117,0.20345151973593728,19,N20-14-2,11,2,0.8773568707409797,43.0,156.0,14.0,0.0153938040025899,1,1a,1,1
506,0.117,0.2060598725530647,19,N20-14-2,21,2,0.8886050357504793,43.0,158.0,14.0,0.0153938040025899,1,1a,1,1
507,0.148,0.2217099894558291,19,N20-14-2,22,2,0.9560940258074778,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
508,0.187,0.2647478109384312,19,N20-14-2,29,2,1.1416887484642235,43.0,203.0,14.0,0.0153938040025899,1,1a,1,1
509,0.165,0.25431439966992164,19,N20-14-2,27,2,1.0966960884262245,43.0,195.0,14.0,0.0153938040025899,1,1a,1,1
510,0.148,0.2282308714986476,19,N20-14-3,16,2,0.984214438331227,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
511,0.117,0.2060598725530647,19,N20-14-3,18,2,0.8886050357504793,43.0,158.0,14.0,0.0153938040025899,1,1a,1,1
512,0.149,0.2334475771329024,19,N20-14-3,22,2,1.0067107683502263,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
513,0.203,0.29343969192683267,19,N20-14-3,25,2,1.2654185635687207,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
514,0.203,0.29343969192683267,19,N20-14-3,27,2,1.2654185635687207,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
515,0.335,0.4419162310339528,19,N20-14-3,29,2,1.7547137414819594,43.0,312.0,14.0,0.0153938040025899,2,1a,1,1
516,0.149,0.2334475771329024,19,N20-14-3,19,2,1.0067107683502263,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
517,0.149,0.2334475771329024,19,N20-14-3,17,2,1.0067107683502263,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
518,0.148,0.22562251868152022,19,N20-14-3,21,2,0.9729662733217274,43.0,173.0,14.0,0.0153938040025899,1,1a,1,1
519,0.232,0.33908586622656217,19,N20-14-3,28,2,1.462261451234966,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
520,0.165,0.2504018704442305,19,N20-14-3,23,2,1.079823840911975,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
521,0.165,0.2504018704442305,19,N20-14-3,20,2,1.079823840911975,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
522,0.117,0.20345151973593728,19,N20-14-3,11,2,0.8773568707409797,43.0,156.0,14.0,0.0153938040025899,1,1a,1,1
523,0.117,0.20345151973593728,19,N20-14-3,15,2,0.8773568707409797,43.0,156.0,14.0,0.0153938040025899,1,1a,1,1
524,0.181,0.2725728693898134,19,N20-14-3,26,2,1.1754332434927226,43.0,209.0,14.0,0.0153938040025899,1,1a,1,1
525,0.181,0.2712686929812497,19,N20-14-3,24,2,1.1698091609879728,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
526,0.117,0.20345151973593728,19,N20-14-3,12,2,0.8773568707409797,43.0,156.0,14.0,0.0153938040025899,1,1a,1,1
527,0.155,0.17919811157166135,19,N20-20-1,19,2,1.6862359763391594,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
528,0.195,0.2880576465022194,19,N20-20-1,20,2,2.333156696821479,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
529,0.195,0.2880576465022194,19,N20-20-2,32,2,2.333156696821479,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
530,0.155,0.18098269411150658,19,N20-20-2,31,2,1.6968412340519847,40.0,160.0,20.0,0.0314159265358979,2,1a,1,1
531,0.155,0.17919811157166135,19,N20-20-3,31,2,1.6862359763391594,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
532,0.195,0.2880576465022194,19,N20-20-3,32,2,2.333156696821479,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
533,0.273,0.17718061366458385,19,N22-10-1,24,2,0.7185656908016073,45.0,338.0,10.0,0.0078539816339744,1,1a,1,1
534,0.197,0.1729869896725227,19,N22-10-1,13,2,0.7015582188299716,45.0,330.0,10.0,0.0078539816339744,1,1a,1,1
535,0.358,0.18085003465763735,19,N22-10-2,26,2,0.7334472287767886,45.0,345.0,10.0,0.0078539816339744,1,1a,1,1
536,0.273,0.17822901966259913,19,N22-10-2,8,2,0.7228175587945161,45.0,340.0,10.0,0.0078539816339744,1,1a,1,1
537,0.358,0.18347104965267558,19,N22-10-2,14,2,0.7440768987590608,45.0,350.0,10.0,0.0078539816339744,1,1a,1,1
538,0.358,0.18347104965267558,19,N22-10-2,10,2,0.7440768987590608,45.0,350.0,10.0,0.0078539816339744,1,1a,1,1
539,0.197,0.1735111926715303,19,N22-10-3,10,2,0.703684152826426,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
540,0.358,0.18347104965267558,19,N22-10-3,4,2,0.7440768987590608,45.0,350.0,10.0,0.0078539816339744,1,1a,1,1
541,0.358,0.18189844065565264,19,N22-10-3,7,2,0.7376990967696974,45.0,347.0,10.0,0.0078539816339744,1,1a,1,1
542,0.273,0.17718061366458385,19,N22-10-3,13,2,0.7185656908016073,45.0,338.0,10.0,0.0078539816339744,1,1a,1,1
543,0.273,0.1766564106655762,19,N22-10-3,16,2,0.7164397568051529,45.0,337.0,10.0,0.0078539816339744,1,1a,1,1
544,0.143,0.14693036262779074,19,N22-14-1,16,2,0.7874601709374377,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
545,0.143,0.14768000733507536,19,N22-14-1,19,2,0.7914778248707921,43.0,197.0,14.0,0.0153938040025899,1,1a,1,1
546,0.133,0.13493604731123637,19,N22-14-1,18,2,0.7231777080037693,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
547,0.15,0.14393178379865212,19,N22-14-1,13,2,0.7713895552040207,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
548,0.278,0.21514803099069357,19,N22-14-1,26,2,1.1530666788726769,43.0,287.0,14.0,0.0153938040025899,1,1a,1,1
549,0.143,0.14693036262779074,19,N22-14-1,12,2,0.7874601709374377,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
550,0.173,0.17016934855361476,19,N22-14-1,24,2,0.9120074428714204,43.0,227.0,14.0,0.0153938040025899,1,1a,1,1
551,0.164,0.1529275202860679,19,N22-14-1,17,2,0.819601402404272,43.0,204.0,14.0,0.0153938040025899,1,1a,1,1
552,0.164,0.15517645440792183,19,N22-14-1,23,2,0.8316543642043348,43.0,207.0,14.0,0.0153938040025899,1,1a,1,1
553,0.127,0.13718498143309032,19,N22-14-1,11,2,0.7352306698038323,43.0,183.0,14.0,0.0153938040025899,1,1a,1,1
554,0.173,0.1709189932608994,19,N22-14-1,22,2,0.9160250968047746,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
555,0.224,0.19565726860129276,19,N22-14-1,25,2,1.0486076766054655,43.0,261.0,14.0,0.0153938040025899,1,1a,1,1
556,0.127,0.13793462614037497,19,N22-14-1,15,2,0.7392483237371865,43.0,184.0,14.0,0.0153938040025899,1,1a,1,1
557,0.164,0.15367716499335254,19,N22-14-1,20,2,0.8236190563376263,43.0,205.0,14.0,0.0153938040025899,1,1a,1,1
558,0.173,0.1709189932608994,19,N22-14-1,21,2,0.9160250968047746,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
559,0.159,0.16042396735891437,19,N22-14-2,15,2,0.8597779417378149,43.0,214.0,14.0,0.0153938040025899,1,1a,1,1
560,0.143,0.14917929674964467,19,N22-14-2,17,2,0.7995131327375006,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
561,0.315,0.22339412277082465,19,N22-14-2,26,2,1.197260872139574,43.0,298.0,14.0,0.0153938040025899,1,1a,1,1
562,0.224,0.19565726860129276,19,N22-14-2,22,2,1.0486076766054655,43.0,261.0,14.0,0.0153938040025899,1,1a,1,1
563,0.215,0.20840122862513172,19,N22-14-2,25,2,1.1169077934724885,43.0,278.0,14.0,0.0153938040025899,1,1a,1,1
564,0.133,0.13118782377481314,19,N22-14-2,12,2,0.703089438336998,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
565,0.15,0.1416828496767982,19,N22-14-2,13,2,0.7593365934039579,43.0,189.0,14.0,0.0153938040025899,1,1a,1,1
566,0.173,0.16867005913904548,19,N22-14-2,18,2,0.903972135004712,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
567,0.205,0.1964069133085774,19,N22-14-2,24,2,1.0526253305388198,43.0,262.0,14.0,0.0153938040025899,1,1a,1,1
568,0.164,0.1514282308714986,19,N22-14-2,14,2,0.8115660945375633,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
569,0.173,0.16867005913904548,19,N22-14-2,16,2,0.903972135004712,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
570,0.164,0.17616650621189198,19,N22-14-2,21,2,0.9441486743382546,43.0,235.0,14.0,0.0153938040025899,1,1a,1,1
571,0.215,0.20840122862513172,19,N22-14-2,23,2,1.1169077934724885,43.0,278.0,14.0,0.0153938040025899,1,1a,1,1
572,0.159,0.16042396735891437,19,N22-14-2,20,2,0.8597779417378149,43.0,214.0,14.0,0.0153938040025899,1,1a,1,1
573,0.133,0.13118782377481314,19,N22-14-2,10,2,0.703089438336998,43.0,175.0,14.0,0.0153938040025899,1,1a,1,1
574,0.164,0.17616650621189198,19,N22-14-2,19,2,0.9441486743382546,43.0,235.0,14.0,0.0153938040025899,1,1a,1,1
575,0.159,0.1641721908953376,19,N22-14-3,26,2,0.8798662114045861,43.0,219.00000000000003,14.0,0.0153938040025899,1,1a,1,1
576,0.387,0.24363452986751014,19,N22-14-3,32,2,1.3057375283401391,43.0,325.0,14.0,0.0153938040025899,2,1a,1,1
577,0.15,0.14393178379865212,19,N22-14-3,27,2,0.7713895552040207,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
578,0.159,0.161173612066199,19,N22-14-3,28,2,0.863795595671169,43.0,215.00000000000003,14.0,0.0153938040025899,1,1a,1,1
579,0.127,0.14093320496951353,19,N22-14-3,14,2,0.7553189394706036,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
580,0.133,0.1319374684820978,19,N22-14-3,19,2,0.7071070922703523,43.0,176.0,14.0,0.0153938040025899,1,1a,1,1
581,0.127,0.14093320496951353,19,N22-14-3,21,2,0.7553189394706036,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
582,0.15,0.1416828496767982,19,N22-14-3,13,2,0.7593365934039579,43.0,189.0,14.0,0.0153938040025899,1,1a,1,1
583,0.164,0.1514282308714986,19,N22-14-3,24,2,0.8115660945375633,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
584,0.127,0.14018356026222892,19,N22-14-3,17,2,0.7513012855372493,43.0,187.0,14.0,0.0153938040025899,1,1a,1,1
585,0.133,0.1319374684820978,19,N22-14-3,12,2,0.7071070922703523,43.0,176.0,14.0,0.0153938040025899,1,1a,1,1
586,0.224,0.19190904506486953,19,N22-14-3,30,2,1.0285194069386945,43.0,256.0,14.0,0.0153938040025899,1,1a,1,1
587,0.315,0.22189483335625537,19,N22-14-3,31,2,1.189225564272865,43.0,296.0,14.0,0.0153938040025899,1,1a,1,1
588,0.127,0.14093320496951353,19,N22-14-3,23,2,0.7553189394706036,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
589,0.159,0.16042396735891437,19,N22-14-3,25,2,0.8597779417378149,43.0,214.0,14.0,0.0153938040025899,1,1a,1,1
590,0.173,0.17166863796818407,19,N22-14-3,29,2,0.9200427507381288,43.0,229.0,14.0,0.0153938040025899,1,1a,1,1
591,0.133,0.1319374684820978,19,N22-14-3,16,2,0.7071070922703523,43.0,176.0,14.0,0.0153938040025899,1,1a,1,1
592,0.127,0.14093320496951353,19,N22-14-3,20,2,0.7553189394706036,43.0,188.0,14.0,0.0153938040025899,1,1a,1,1
593,0.124,0.1703210126582278,19,N22-20-1,29,2,1.2155480203859448,40.0,160.0,20.0,0.0314159265358979,1,1a,1,1
594,0.158,0.20438521518987335,19,N22-20-1,30,2,1.4586576244631335,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
595,0.198,0.2452348996930209,19,N22-20-1,31,2,1.671378528030674,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
596,0.198,0.2452348996930209,19,N22-20-2,34,2,1.671378528030674,40.0,220.0,20.0,0.0314159265358979,2,1a,1,1
597,0.1614426407314465,0.1969336708860759,19,N22-20-2,33,2,1.4054773985712483,40.0,185.0,20.0,0.0314159265358979,2,1a,1,1
598,0.158,0.20438521518987335,19,N22-20-2,32,2,1.4586576244631335,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
599,0.124,0.1703210126582278,19,N22-20-2,31,2,1.2155480203859448,40.0,160.0,20.0,0.0314159265358979,1,1a,1,1
600,0.158,0.20438521518987335,19,N22-20-3,34,2,1.4586576244631335,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
601,0.112,0.16180496202531644,19,N22-20-3,33,2,1.1547706193666474,40.0,152.0,20.0,0.0314159265358979,1,1a,1,1
602,0.165,0.2139657721518987,19,N22-20-3,35,2,1.5270322006098431,40.0,201.0,20.0,0.0314159265358979,2,1a,1,1
603,0.112,0.1607404556962025,19,N22-20-3,31,2,1.1471734442392354,40.0,151.0,20.0,0.0314159265358979,1,1a,1,1
604,0.198,0.24700907690821078,19,N22-20-3,36,2,1.6789757031580863,40.0,221.0,20.0,0.0314159265358979,2,1a,1,1
605,0.25,0.24771105005161242,19,N30-10-1,21,2,0.824299514781781,45.0,308.0,10.0,0.0078539816339744,1,1a,1,1
606,0.18,0.22358335037126056,19,N30-10-1,4,2,0.7440106010043347,45.0,278.0,10.0,0.0078539816339744,1,1a,1,1
607,0.228,0.24127699680351863,19,N30-10-1,9,2,0.802889137774462,45.0,300.0,10.0,0.0078539816339744,1,1a,1,1
608,0.18,0.22519186368328406,19,N30-10-1,8,2,0.7493631952561646,45.0,280.0,10.0,0.0078539816339744,1,1a,1,1
609,0.25,0.24931956336363592,19,N30-10-1,16,2,0.8296521090336106,45.0,310.0,10.0,0.0078539816339744,1,1a,1,1
610,0.18,0.22519186368328406,19,N30-10-1,12,2,0.7493631952561646,45.0,280.0,10.0,0.0078539816339744,1,1a,1,1
611,0.25,0.25092807667565936,19,N30-10-1,10,2,0.8350047032854404,45.0,312.0,10.0,0.0078539816339744,1,1a,1,1
612,0.216,0.21875781043519021,19,N30-10-1,11,2,0.7279528182488456,45.0,272.0,10.0,0.0078539816339744,1,1a,1,1
613,0.18,0.22519186368328406,19,N30-10-1,15,2,0.7493631952561646,45.0,280.0,10.0,0.0078539816339744,1,1a,1,1
614,0.226,0.2380599701794717,19,N30-10-1,13,2,0.7921839492708025,45.0,296.0,10.0,0.0078539816339744,1,1a,1,1
615,0.273,0.27505577635601125,19,N30-10-1,22,2,0.9152936170628868,45.0,342.0,10.0,0.0078539816339744,1,1a,1,1
616,0.273,0.27344726304398775,19,N30-10-1,17,2,0.9099410228110568,45.0,340.0,10.0,0.0078539816339744,1,1a,1,1
617,0.273,0.2766642896680347,19,N30-10-2,14,2,0.9206462113147164,45.0,344.0,10.0,0.0078539816339744,1,1a,1,1
618,0.25,0.24931956336363592,19,N30-10-2,16,2,0.8296521090336106,45.0,310.0,10.0,0.0078539816339744,1,1a,1,1
619,0.25,0.24931956336363592,19,N30-10-2,7,2,0.8296521090336106,45.0,310.0,10.0,0.0078539816339744,1,1a,1,1
620,0.273,0.27746854632404644,19,N30-10-2,17,2,0.9233225084406314,45.0,345.0,10.0,0.0078539816339744,1,1a,1,1
621,0.288,0.2662089531398822,19,N30-10-2,21,2,0.8858543486778231,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
622,0.273,0.2766642896680347,19,N30-10-2,13,2,0.9206462113147164,45.0,344.0,10.0,0.0078539816339744,1,1a,1,1
623,0.193,0.21393227049911984,19,N30-10-2,9,2,0.7118950354933563,45.0,266.0,10.0,0.0078539816339744,1,1a,1,1
624,0.288,0.26299192651583525,19,N30-10-2,8,2,0.8751491601741636,45.0,327.0,10.0,0.0078539816339744,1,1a,1,1
625,0.18,0.22599612033929578,19,N30-10-2,6,2,0.7520394923820793,45.0,281.0,10.0,0.0078539816339744,1,1a,1,1
626,0.18,0.2268003769953075,19,N30-10-2,10,2,0.7547157895079942,45.0,282.0,10.0,0.0078539816339744,1,1a,1,1
627,0.25,0.2485153067076242,19,N30-10-2,11,2,0.8269758119076958,45.0,309.0,10.0,0.0078539816339744,1,1a,1,1
628,0.288,0.26299192651583525,19,N30-10-2,12,2,0.8751491601741636,45.0,327.0,10.0,0.0078539816339744,1,1a,1,1
629,0.216,0.22277909371524887,19,N30-10-2,15,2,0.7413343038784199,45.0,277.0,10.0,0.0078539816339744,1,1a,1,1
630,0.25,0.2485153067076242,19,N30-10-2,4,2,0.8269758119076958,45.0,309.0,10.0,0.0078539816339744,1,1a,1,1
631,0.18,0.2268003769953075,19,N30-10-3,6,2,0.7547157895079942,45.0,282.0,10.0,0.0078539816339744,1,1a,1,1
632,0.228,0.2436897667715538,19,N30-10-3,16,2,0.8109180291522067,45.0,303.0,10.0,0.0078539816339744,1,1a,1,1
633,0.288,0.2662089531398822,19,N30-10-3,12,2,0.8858543486778231,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
634,0.288,0.2662089531398822,19,N30-10-3,8,2,0.8858543486778231,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
635,0.273,0.27344726304398775,19,N30-10-3,21,2,0.9099410228110568,45.0,340.0,10.0,0.0078539816339744,1,1a,1,1
636,0.226,0.2356472002114365,19,N30-10-3,15,2,0.784155057893058,45.0,293.0,10.0,0.0078539816339744,1,1a,1,1
637,0.237,0.26862172310791743,19,N30-10-3,17,2,0.8938832400555677,45.0,334.0,10.0,0.0078539816339744,1,1a,1,1
638,0.237,0.2678174664519057,19,N30-10-3,9,2,0.8912069429296529,45.0,333.0,10.0,0.0078539816339744,1,1a,1,1
639,0.193,0.21714929712316677,19,N30-10-3,10,2,0.7226002239970157,45.0,270.0,10.0,0.0078539816339744,1,1a,1,1
640,0.207,0.25334084664369455,19,N30-10-3,4,2,0.8430335946631851,45.0,315.0,10.0,0.0078539816339744,1,1a,1,1
641,0.207,0.2541451032997063,19,N30-10-3,7,2,0.8457098917890999,45.0,316.0,10.0,0.0078539816339744,1,1a,1,1
642,0.207,0.25334084664369455,19,N30-10-3,11,2,0.8430335946631851,45.0,315.0,10.0,0.0078539816339744,1,1a,1,1
643,0.175,0.232328244624765,19,N30-14-1,23,2,1.0248113968511203,43.0,202.0,14.0,0.0153938040025899,1,1a,1,1
644,0.149,0.20472488882776327,19,N30-14-1,26,2,0.9030516269282152,43.0,178.0,14.0,0.0153938040025899,1,1a,1,1
645,0.141,0.18862293127951218,19,N30-14-1,12,2,0.8320250944731872,43.0,164.0,14.0,0.0153938040025899,1,1a,1,1
646,0.149,0.2035747490028882,19,N30-14-1,14,2,0.8979783031814276,43.0,177.0,14.0,0.0153938040025899,1,1a,1,1
647,0.149,0.2035747490028882,19,N30-14-1,17,2,0.8979783031814276,43.0,177.0,14.0,0.0153938040025899,1,1a,1,1
